log_lambda,lambda,train_error_no_noise,pred_error_no_noise,train_error_with_noise,pred_error_with_noise
-4.605170185988091,0.01,1.4665943343606613,200.15027119487908,14.097619181055935,6330332.428661978
-4.4641955884578435,0.011513953993264475,1.883940744232823,189.15477568506913,13.912823422565198,5418799.685589605
-4.323220990927596,0.013257113655901088,2.4132608764009515,178.66695443032415,13.987983000300138,4459230.040541589
-4.182246393397349,0.015264179671752334,3.1004248123425464,167.6188846266203,14.199739920163665,3463816.172252397
-4.0412717958671,0.017575106248547922,3.937173944973484,157.24286281486565,14.321619398398406,2473284.967090249
-3.900297198336853,0.020235896477251575,4.983447190537001,146.93878925063677,14.413264556016602,1563727.0560996458
-3.7593226008066054,0.023299518105153717,6.37880196086136,136.9249019454368,15.149806300918218,792949.9141006784
-3.6183480032763575,0.02682695795279726,8.089799390340085,125.49476505693549,15.07058274498541,233827.67668242205
-3.4773734057461096,0.030888435964774818,10.226492769758845,113.1441927308891,12.48273557533671,11514.621344871855
-3.336398808215862,0.03556480306223129,12.827558204905987,100.8428012872985,9.604364168932115,1221.218371821144
-3.1954242106856143,0.040949150623804255,16.132331470165674,89.5181197689557,11.609373975828463,524.5534623425435
-3.0544496131553664,0.04714866363457394,19.998653204878618,78.06041257466546,15.137937828762885,254.77640419612095
-2.913475015625119,0.054286754393238594,24.640271936044034,67.14312591535744,18.868276789923314,171.83083041698464
-2.7725004180948716,0.06250551925273973,29.713197170941665,55.99137312146726,22.260506668751933,134.56263088358392
-2.6315258205646237,0.07196856730011521,35.53071553082852,45.18337615646628,26.530496048519545,101.11112596225746
-2.4905512230343763,0.08286427728546843,41.70102766778422,36.15089406841377,32.58585169145484,73.80143372684874
-2.3495766255041284,0.09540954763499938,49.089790780851736,29.055817443673604,40.06865039017637,52.568752671994694
-2.2086020279738805,0.10985411419875583,57.10227124821428,23.28553116373825,48.88659500010159,35.0204148509536
-2.067627430443633,0.12648552168552957,64.13681613373419,17.973837764469195,57.033856549207016,24.306598465970776
-1.9266528329133852,0.14563484775012436,70.84051510036478,13.72889585353802,66.83510433295905,16.27433256523443
-1.7856782353831375,0.16768329368110083,77.44384703522279,10.856722932228015,75.6733671829985,11.285483482510775
-1.64470363785289,0.19306977288832497,81.83812487521693,8.866091545247478,82.00147155568152,8.489852620485198
-1.5037290403226422,0.22229964825261944,85.80598733714699,7.676496945909847,86.91334230681402,7.48776497023099
-1.3627544427923943,0.2559547922699536,88.90879433943246,7.29701198155071,88.87288266969533,7.297106750330054
-1.2217798452621471,0.29470517025518095,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-1.0808052477318992,0.3393221771895328,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-0.9398306502016512,0.3906939937054617,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-0.7988560526714035,0.44984326689694465,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-0.6578814551411561,0.517947467923121,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-0.5169068576109083,0.5963623316594643,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-0.37593226008066033,0.6866488450043002,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-0.23495766255041314,0.7906043210907697,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
-0.09398306502016521,0.9102981779915218,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
0.04699153251008206,1.0481131341546852,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
0.1879661300403304,1.2067926406393288,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
0.32894072757057785,1.3894954943731375,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
0.4699153251008252,1.5998587196060574,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
0.6108899226310736,1.8420699693267164,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
0.7518645201613209,2.1209508879201904,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
0.8928391176915682,2.44205309454865,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
1.0338137152218165,2.8117686979742307,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
1.174788312752064,3.2374575428176433,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
1.3157629102823112,3.727593720314938,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
1.4567375078125597,4.291934260128778,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
1.597712105342807,4.941713361323833,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
1.7386867028730542,5.689866029018293,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
1.8796613004033027,6.551285568595509,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
2.02063589793355,7.543120063354615,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
2.161610495463797,8.68511373751352,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
2.302585092994046,10.0,88.90879433943246,7.29701198155071,88.90879433943246,7.29701198155071
