log_lambda,lambda,avg_train_error_no_noise,avg_pred_error_no_noise,avg_train_error_with_noise,avg_pred_error_with_noise
-4.605170185988091,0.01,1.6994739226091469,224.0022317778308,296622.1034771511,338053425496.5872
-4.4641955884578435,0.011513953993264475,2.1905520169999866,214.94187283235595,296555.46958486346,337817196453.70905
-4.323220990927596,0.013257113655901088,2.8011261912903307,205.27240462305792,296479.3301630984,337545369845.4464
-4.182246393397349,0.015264179671752334,3.5678644232393992,195.06903712451506,296391.1318422357,337232594313.12256
-4.0412717958671,0.017575106248547922,4.514347224667455,184.1107757993407,296289.38020604564,336872660522.1704
-3.900297198336853,0.020235896477251575,5.683853926186783,172.55225135315482,296172.69271716574,336458550737.00494
-3.7593226008066054,0.023299518105153717,7.122590347643676,160.16514473966228,296038.3821154355,335982124163.7209
-3.6183480032763575,0.02682695795279726,8.896710349342282,147.62143696570283,295883.8149242143,335433935745.00336
-3.4773734057461096,0.030888435964774818,11.044778893611952,135.01363398771315,295706.69615781464,334803383610.2739
-3.336398808215862,0.03556480306223129,13.637218292514765,122.26058392507316,295502.5317198263,334078094681.1274
-3.1954242106856143,0.040949150623804255,16.753020320904426,109.76436017467735,295269.78822262515,333244139129.1103
-3.0544496131553664,0.04714866363457394,20.397319739340215,97.76375892736601,295000.7904380806,332285279793.9777
-2.913475015625119,0.054286754393238594,24.611245170485113,86.30141683735638,294693.8449856222,331183371918.7438
-2.7725004180948716,0.06250551925273973,29.49948237542818,75.52930763882912,294338.03258801455,329917102837.8028
-2.6315258205646237,0.07196856730011521,35.060090164384384,65.65371844379227,293927.6448763928,328462362209.48474
-2.4905512230343763,0.08286427728546843,41.30774660407574,56.59216683213117,293455.4270997173,326792860215.80334
-2.3495766255041284,0.09540954763499938,48.21881135332705,48.452760530015595,292910.92266814044,324877766553.7967
-2.2086020279738805,0.10985411419875583,55.79510411479497,41.35080646828876,292288.42623711337,322681599424.7762
-2.067627430443633,0.12648552168552957,63.788522769001105,35.34991062265137,291575.9684136974,320163773733.5263
-1.9266528329133852,0.14563484775012436,72.1371184978739,30.37683764808824,290769.50271478,317283078426.7468
-1.7856782353831375,0.16768329368110083,80.50967939157246,26.369815147645433,289855.181028067,313989834901.332
-1.64470363785289,0.19306977288832497,88.51351141223256,23.477710521120326,288817.1863108839,310228497941.08575
-1.5037290403226422,0.22229964825261944,95.68511464398172,21.590754758961484,287633.3936174272,305935226879.73224
-1.3627544427923943,0.2559547922699536,101.4125091147433,20.65186037230379,286278.32952984923,301040000298.2256
-1.2217798452621471,0.29470517025518095,105.44826367897701,20.447508155116285,284751.9074947506,295466282714.77985
-1.0808052477318992,0.3393221771895328,107.39702778179742,20.56485524919991,283000.2078122915,289122125353.992
-0.9398306502016512,0.3906939937054617,108.18058430705376,20.563723869984514,281012.52896342677,281920985763.4812
-0.7988560526714035,0.44984326689694465,108.45569036171239,20.591611888502126,278781.64191148273,273758809562.30304
-0.6578814551411561,0.517947467923121,108.45569036171239,20.591611888502126,276294.83003168623,264550948799.10175
-0.5169068576109083,0.5963623316594643,108.45569036171239,20.591611888502126,273458.3098455451,254179723195.4329
-0.37593226008066033,0.6866488450043002,108.45569036171239,20.591611888502126,270265.99022189714,242544325757.60242
-0.23495766255041314,0.7906043210907697,108.45569036171239,20.591611888502126,266779.6988333581,229543445275.53763
-0.09398306502016521,0.9102981779915218,108.45569036171239,20.591611888502126,262943.66574279865,215119781055.6615
0.04699153251008206,1.0481131341546852,108.45569036171239,20.591611888502126,258908.16791656046,199192958044.29642
0.1879661300403304,1.2067926406393288,108.45569036171239,20.591611888502126,254896.45646266165,181755742871.67105
0.32894072757057785,1.3894954943731375,108.45569036171239,20.591611888502126,250846.14808248062,162871755311.67233
0.4699153251008252,1.5998587196060574,108.45569036171239,20.591611888502126,246787.45936222165,142616735176.45935
0.6108899226310736,1.8420699693267164,108.45569036171239,20.591611888502126,243395.2224038163,121165229863.67746
0.7518645201613209,2.1209508879201904,108.45569036171239,20.591611888502126,240755.29030940216,98937216552.53273
0.8928391176915682,2.44205309454865,108.45569036171239,20.591611888502126,239778.64806942325,76382080192.6723
1.0338137152218165,2.8117686979742307,108.45569036171239,20.591611888502126,241669.59803877622,54360223344.72876
1.174788312752064,3.2374575428176433,108.45569036171239,20.591611888502126,246340.9634418466,33946267887.09239
1.3157629102823112,3.727593720314938,108.45569036171239,20.591611888502126,256816.94671301535,16742837942.851658
1.4567375078125597,4.291934260128778,108.45569036171239,20.591611888502126,266679.60859427525,4900086738.813656
1.597712105342807,4.941713361323833,108.45569036171239,20.591611888502126,183850.72793879907,393966646.6162847
1.7386867028730542,5.689866029018293,108.45569036171239,20.591611888502126,71426.08200533931,1122757.85769656
1.8796613004033027,6.551285568595509,108.45569036171239,20.591611888502126,33485.15424463207,188475.51626380705
2.02063589793355,7.543120063354615,108.45569036171239,20.591611888502126,16459.922090098626,60501.178137685994
2.161610495463797,8.68511373751352,108.45569036171239,20.591611888502126,7753.843108921263,22573.552314628985
2.302585092994046,10.0,108.45569036171239,20.591611888502126,3403.0247990135126,8510.306577037256
