log_lambda,lambda,avg_train_error_no_noise,avg_pred_error_no_noise,avg_train_error_with_noise,avg_pred_error_with_noise
-4.605170185988091,0.01,1.6810885624331622,229.69973825153608,3014.4374515472796,3231101616.0565777
-4.4641955884578435,0.011513953993264475,2.1625773009564035,220.21818551267938,3007.9423959482333,3208071308.7922225
-4.323220990927596,0.013257113655901088,2.7744972404375043,209.97672536287598,3000.557646217445,3181653423.8162813
-4.182246393397349,0.015264179671752334,3.548622132399818,198.97917822607283,2992.1655761183206,3151422108.218214
-4.0412717958671,0.017575106248547922,4.510913249360378,187.3282168025731,2982.641002317722,3116828803.58391
-3.900297198336853,0.020235896477251575,5.706538383578931,174.928237867621,2971.9042537166515,3077332527.277987
-3.7593226008066054,0.023299518105153717,7.1885275878407935,162.09721866368218,2959.764991239699,3032255372.4926844
-3.6183480032763575,0.02682695795279726,8.999700892598097,149.09616455902477,2946.1975116198937,2980790882.452005
-3.4773734057461096,0.030888435964774818,11.163638202480213,136.13733825154043,2930.8571024629964,2922222304.3396893
-3.336398808215862,0.03556480306223129,13.735407743810251,123.54405818813783,2913.874410979329,2855648562.824679
-3.1954242106856143,0.040949150623804255,16.828933738951715,111.10843013487977,2894.996180935308,2780168497.081706
-3.0544496131553664,0.04714866363457394,20.483931914307956,99.10680191586938,2873.9043802491115,2694756847.254892
-2.913475015625119,0.054286754393238594,24.75684313694563,87.32591801565563,2850.6449380195954,2598664705.2958455
-2.7725004180948716,0.06250551925273973,29.69260924306294,76.14236294943257,2824.9807609530085,2490747311.039701
-2.6315258205646237,0.07196856730011521,35.31662309235361,65.77705169158396,2796.7405042662135,2370249664.502179
-2.4905512230343763,0.08286427728546843,41.714523920168084,56.45967959925247,2765.619814983606,2235996735.8061657
-2.3495766255041284,0.09540954763499938,48.873716440504246,48.08967816061516,2732.023541308553,2087343838.0513458
-2.2086020279738805,0.10985411419875583,56.81142371115162,40.751913913227725,2695.4815568069807,1923853924.2997854
-2.067627430443633,0.12648552168552957,65.36824132038748,34.44094284468868,2657.235574134985,1745587486.173344
-1.9266528329133852,0.14563484775012436,74.13553162374117,29.280240579376866,2619.7293544406116,1552646602.252592
-1.7856782353831375,0.16768329368110083,82.85023671218943,25.247671073442003,2586.9606539465685,1346827773.551461
-1.64470363785289,0.19306977288832497,91.2800561771711,22.327898817374844,2558.3122516389067,1130586286.5146852
-1.5037290403226422,0.22229964825261944,98.80984496455271,20.42549913021371,2538.0764638546216,908114227.3906316
-1.3627544427923943,0.2559547922699536,104.90666247262008,19.45083632784246,2526.728342107513,684407402.8685209
-1.2217798452621471,0.29470517025518095,108.96516794713438,19.22048483302319,2538.0684287705353,468751349.86794615
-1.0808052477318992,0.3393221771895328,110.91841447545126,19.23595860116524,2596.953282088686,273359237.01752955
-0.9398306502016512,0.3906939937054617,111.57330820114343,19.368490670239506,2715.0134060036303,117047383.01772791
-0.7988560526714035,0.44984326689694465,111.6036567585769,19.382918167051713,2628.587025776831,24390711.261032086
-0.6578814551411561,0.517947467923121,111.6036567585769,19.382918167051713,1408.2644632675488,843786.6851043476
-0.5169068576109083,0.5963623316594643,111.6036567585769,19.382918167051713,611.146752466996,6736.807088791256
-0.37593226008066033,0.6866488450043002,111.6036567585769,19.382918167051713,331.3759920308533,1488.4006814445288
-0.23495766255041314,0.7906043210907697,111.6036567585769,19.382918167051713,205.33528799879198,502.0715024965041
-0.09398306502016521,0.9102981779915218,111.6036567585769,19.382918167051713,148.1548586951295,184.71759963480648
0.04699153251008206,1.0481131341546852,111.6036567585769,19.382918167051713,123.48507822815533,74.51106847891768
0.1879661300403304,1.2067926406393288,111.6036567585769,19.382918167051713,114.34213890911718,35.017105294782276
0.32894072757057785,1.3894954943731375,111.6036567585769,19.382918167051713,111.8946581491041,22.422804146128847
0.4699153251008252,1.5998587196060574,111.6036567585769,19.382918167051713,111.64341447394884,19.591104636695338
0.6108899226310736,1.8420699693267164,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
0.7518645201613209,2.1209508879201904,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
0.8928391176915682,2.44205309454865,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
1.0338137152218165,2.8117686979742307,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
1.174788312752064,3.2374575428176433,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
1.3157629102823112,3.727593720314938,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
1.4567375078125597,4.291934260128778,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
1.597712105342807,4.941713361323833,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
1.7386867028730542,5.689866029018293,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
1.8796613004033027,6.551285568595509,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
2.02063589793355,7.543120063354615,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
2.161610495463797,8.68511373751352,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
2.302585092994046,10.0,111.6036567585769,19.382918167051713,111.6036567585769,19.382918167051713
