log_lambda,lambda,avg_train_error_no_noise,avg_pred_error_no_noise,avg_train_error_with_noise,avg_pred_error_with_noise
-4.605170185988091,0.01,1.6760361817198395,229.98242404592511,1417.9025340519154,1526127633.9556482
-4.4641955884578435,0.011513953993264475,2.1622248040065966,220.18089137410453,1413.4620825069774,1510272768.4911325
-4.323220990927596,0.013257113655901088,2.7805828355064017,209.5692584104053,1408.4040272157652,1492150617.7552044
-4.182246393397349,0.015264179671752334,3.561238825395951,198.35770277113895,1402.5943979177434,1471460490.873751
-4.0412717958671,0.017575106248547922,4.540536396543138,186.670741023866,1395.9693281261789,1447864655.908002
-3.900297198336853,0.020235896477251575,5.740582814962011,174.48450908033226,1388.4434156302998,1421015774.5727859
-3.7593226008066054,0.023299518105153717,7.213815769664048,161.76457453234423,1379.950943275919,1390525884.3699348
-3.6183480032763575,0.02682695795279726,8.996343825958151,148.74181875279206,1370.377785871747,1355935853.0036535
-3.4773734057461096,0.030888435964774818,11.151518395717167,135.8578491730241,1359.7643301372154,1316755955.0005758
-3.336398808215862,0.03556480306223129,13.72641498950491,123.07027426623108,1347.9250238539553,1272491469.7422519
-3.1954242106856143,0.040949150623804255,16.818621504650405,110.55831264839931,1334.8746849840945,1222599349.8764718
-3.0544496131553664,0.04714866363457394,20.493339962395222,98.35084075222238,1320.546907814857,1166672673.9963923
-2.913475015625119,0.054286754393238594,24.813920011715016,86.67774439068836,1304.7311276789023,1104270560.199328
-2.7725004180948716,0.06250551925273973,29.787000888170088,75.62302835496149,1287.6205991270335,1034944277.8243212
-2.6315258205646237,0.07196856730011521,35.397203275559704,65.29512088011417,1269.085863543531,958539032.8981464
-2.4905512230343763,0.08286427728546843,41.73751489057641,56.02341246297636,1249.570976151662,875093162.9733849
-2.3495766255041284,0.09540954763499938,48.84713704823153,47.60800342940647,1230.455515457422,784448832.7977972
-2.2086020279738805,0.10985411419875583,56.63122361049973,40.14815189846862,1213.0454973732956,687014507.652249
-2.067627430443633,0.12648552168552957,64.93452992804207,33.96225064803241,1198.6055848385054,583668056.214251
-1.9266528329133852,0.14563484775012436,73.60304068613186,28.825138492457327,1189.0762866447847,475990808.22332954
-1.7856782353831375,0.16768329368110083,82.264071473738,24.741935519116055,1186.150653825582,367464535.4897421
-1.64470363785289,0.19306977288832497,90.38046714404899,21.85599901862747,1190.9764460735798,261680942.18460461
-1.5037290403226422,0.22229964825261944,97.47291528561789,20.015059341608904,1218.3876168731579,163964777.70946935
-1.3627544427923943,0.2559547922699536,103.0440103463469,18.98585108629546,1261.2226102853963,81663265.82633324
-1.2217798452621471,0.29470517025518095,106.37941371558716,18.581143291756376,1281.5288221319652,24823516.150516223
-1.0808052477318992,0.3393221771895328,108.32532534889071,18.58182069465003,898.8400992780263,2600818.428440054
-0.9398306502016512,0.3906939937054617,109.33217119515739,18.67393149492866,422.3330603093618,18820.782615605513
-0.7988560526714035,0.44984326689694465,109.83779666991595,18.804615084759273,233.3186161635865,1199.5587364485486
-0.6578814551411561,0.517947467923121,110.08751492934621,18.89818323017979,162.22271409936334,383.4733982268369
-0.5169068576109083,0.5963623316594643,110.16952711049834,18.94585713862558,129.67002913741212,157.1384099883457
-0.37593226008066033,0.6866488450043002,110.16952711049834,18.94585713862558,115.3826519596064,72.22957184179643
-0.23495766255041314,0.7906043210907697,110.16952711049834,18.94585713862558,110.15917871266666,38.33861164475069
-0.09398306502016521,0.9102981779915218,110.16952711049834,18.94585713862558,109.54855995600228,24.71557430058592
0.04699153251008206,1.0481131341546852,110.16952711049834,18.94585713862558,109.8879669180861,20.122319540320092
0.1879661300403304,1.2067926406393288,110.16952711049834,18.94585713862558,110.04113188239211,19.005553732651098
0.32894072757057785,1.3894954943731375,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
0.4699153251008252,1.5998587196060574,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
0.6108899226310736,1.8420699693267164,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
0.7518645201613209,2.1209508879201904,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
0.8928391176915682,2.44205309454865,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
1.0338137152218165,2.8117686979742307,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
1.174788312752064,3.2374575428176433,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
1.3157629102823112,3.727593720314938,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
1.4567375078125597,4.291934260128778,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
1.597712105342807,4.941713361323833,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
1.7386867028730542,5.689866029018293,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
1.8796613004033027,6.551285568595509,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
2.02063589793355,7.543120063354615,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
2.161610495463797,8.68511373751352,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
2.302585092994046,10.0,110.16952711049834,18.94585713862558,110.16952711049834,18.94585713862558
