log_lambda,lambda,avg_train_error_no_noise,avg_pred_error_no_noise,avg_train_error_with_noise,avg_pred_error_with_noise
-4.605170185988091,0.01,1.6800627361540117,236.5645034876699,2987.2214624197645,3354431849.555948
-4.4641955884578435,0.011513953993264475,2.159855435274935,226.63917779104221,2980.3171083999046,3330937162.081694
-4.323220990927596,0.013257113655901088,2.7677373428297067,215.83837964215655,2972.477350051498,3304021935.2462664
-4.182246393397349,0.015264179671752334,3.536410517098621,204.17725747063653,2963.5401799696283,3273198409.0856037
-4.0412717958671,0.017575106248547922,4.4963294328308425,192.0230822834442,2953.345537934613,3237943263.844406
-3.900297198336853,0.020235896477251575,5.701419902463075,179.117275770811,2941.6988758921802,3197623889.8196454
-3.7593226008066054,0.023299518105153717,7.20589749637424,165.92563427243178,2928.3605918297176,3151620246.651442
-3.6183480032763575,0.02682695795279726,9.067799339258109,152.05645773734713,2913.2004303490307,3099205737.101515
-3.4773734057461096,0.030888435964774818,11.337322019052984,138.07016602952865,2895.9929831111053,3039521512.9239583
-3.336398808215862,0.03556480306223129,14.07012900247831,124.48212388377858,2876.367319648306,2971648888.686404
-3.1954242106856143,0.040949150623804255,17.290081262198168,111.40357588132576,2854.3168650068924,2894692241.909692
-3.0544496131553664,0.04714866363457394,21.06625037424033,98.92720840939,2829.5086059074342,2807759923.9481297
-2.913475015625119,0.054286754393238594,25.405470077778745,87.02785228081149,2801.612067508838,2709732544.2853026
-2.7725004180948716,0.06250551925273973,30.458032849478037,75.71256598656157,2770.3923730617707,2599213886.404333
-2.6315258205646237,0.07196856730011521,36.24570187476701,65.41148483095171,2735.78994992473,2475592013.5950456
-2.4905512230343763,0.08286427728546843,42.773377766626474,55.98540553538758,2697.760785383503,2337807896.2033176
-2.3495766255041284,0.09540954763499938,49.968792563821765,47.51304198095725,2657.2492947041824,2185048887.497895
-2.2086020279738805,0.10985411419875583,57.774769920854105,40.18960451582035,2615.1661479323066,2016983455.6166403
-2.067627430443633,0.12648552168552957,66.04348743614283,33.98431970736627,2572.294422028054,1833061165.8682299
-1.9266528329133852,0.14563484775012436,74.59657766713022,28.931786157254304,2527.893288302573,1634154322.3274086
-1.7856782353831375,0.16768329368110083,83.04389097386621,24.97881664330399,2485.1084284540334,1421641317.783931
-1.64470363785289,0.19306977288832497,91.2228280537974,22.20919448619799,2449.8945381851768,1197870287.6474724
-1.5037290403226422,0.22229964825261944,98.22057790750335,20.654369153284097,2427.845259901152,967187559.1088874
-1.3627544427923943,0.2559547922699536,103.43866294400387,20.03444725029063,2421.356533272882,735839517.1742003
-1.2217798452621471,0.29470517025518095,106.67089713099304,19.95995596288548,2440.1980326283015,512100919.40110564
-1.0808052477318992,0.3393221771895328,108.07636566864728,20.04596137196925,2502.5518420505887,307296269.5899999
-0.9398306502016512,0.3906939937054617,108.56366232090875,20.16144975163994,2614.818074703816,139985312.0004702
-0.7988560526714035,0.44984326689694465,108.67213043961647,20.192753545118546,2644.3860681083943,34635412.34143172
-0.6578814551411561,0.517947467923121,108.67213043961647,20.192753545118546,1622.2482980399827,2112713.495962385
-0.5169068576109083,0.5963623316594643,108.67213043961647,20.192753545118546,680.4240593090077,11752.388042570225
-0.37593226008066033,0.6866488450043002,108.67213043961647,20.192753545118546,362.44603541587855,1748.5346939973977
-0.23495766255041314,0.7906043210907697,108.67213043961647,20.192753545118546,225.81479398285114,583.029475640458
-0.09398306502016521,0.9102981779915218,108.67213043961647,20.192753545118546,159.46897673228352,243.29962440431478
0.04699153251008206,1.0481131341546852,108.67213043961647,20.192753545118546,126.88119974853198,103.8194665499438
0.1879661300403304,1.2067926406393288,108.67213043961647,20.192753545118546,113.84265437573508,45.10582662298242
0.32894072757057785,1.3894954943731375,108.67213043961647,20.192753545118546,109.57292295360985,25.809382436913566
0.4699153251008252,1.5998587196060574,108.67213043961647,20.192753545118546,108.59456576430505,20.762702119731287
0.6108899226310736,1.8420699693267164,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
0.7518645201613209,2.1209508879201904,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
0.8928391176915682,2.44205309454865,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
1.0338137152218165,2.8117686979742307,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
1.174788312752064,3.2374575428176433,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
1.3157629102823112,3.727593720314938,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
1.4567375078125597,4.291934260128778,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
1.597712105342807,4.941713361323833,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
1.7386867028730542,5.689866029018293,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
1.8796613004033027,6.551285568595509,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
2.02063589793355,7.543120063354615,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
2.161610495463797,8.68511373751352,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
2.302585092994046,10.0,108.67213043961647,20.192753545118546,108.67213043961647,20.192753545118546
