log_lambda,lambda,avg_train_error_no_noise,avg_pred_error_no_noise,avg_train_error_with_noise,avg_pred_error_with_noise
-4.605170185988091,0.01,1.6953564431969605,221.349130645073,30168.195052503845,33831634866.116776
-4.4641955884578435,0.011513953993264475,2.1853753483624896,212.06346575828354,30146.883356823288,33756781399.620617
-4.323220990927596,0.013257113655901088,2.8035204913461236,202.07268529697237,30122.21587863781,33670726549.00911
-4.182246393397349,0.015264179671752334,3.5831050405295883,191.40839960594062,30093.902968875896,33571801815.53095
-4.0412717958671,0.017575106248547922,4.541105310301363,180.19972890863284,30061.36588676053,33458149328.411636
-3.900297198336853,0.020235896477251575,5.721968257404635,168.3140187276654,30024.080676504593,33327641447.738876
-3.7593226008066054,0.023299518105153717,7.175416987126835,156.1081213015061,29981.40667428263,33177792941.699154
-3.6183480032763575,0.02682695795279726,8.932493684465308,144.03652788557469,29932.44836018332,33005812324.64585
-3.4773734057461096,0.030888435964774818,11.057682416155991,131.74301351887598,29877.08251302162,32808472434.48583
-3.336398808215862,0.03556480306223129,13.629052827768442,119.54266070214186,29812.89226386876,32582175965.23099
-3.1954242106856143,0.040949150623804255,16.65726397681312,107.50618299447265,29739.766254839626,32322812003.41652
-3.0544496131553664,0.04714866363457394,20.21999553554407,96.14770938307633,29655.60115993212,32025881624.529892
-2.913475015625119,0.054286754393238594,24.38440577096594,85.48879828994775,29559.49537783309,31686195331.57345
-2.7725004180948716,0.06250551925273973,29.141562543088497,75.26730307004554,29449.286028577015,31297500182.690514
-2.6315258205646237,0.07196856730011521,34.602571160450864,65.46096879746028,29323.105274953497,30853677747.75813
-2.4905512230343763,0.08286427728546843,40.78316940036166,56.40829046825346,29179.40605310253,30347445169.89089
-2.3495766255041284,0.09540954763499938,47.68357244176193,48.238388590460545,29014.869335637875,29771953735.07956
-2.2086020279738805,0.10985411419875583,55.22816571434656,41.07077401805875,28827.056870335065,29118344934.20862
-2.067627430443633,0.12648552168552957,63.44027200533875,34.967919800829655,28617.701796830675,28377957573.97653
-1.9266528329133852,0.14563484775012436,72.03980600143741,29.949799125131964,28386.036818803,27541420996.25597
-1.7856782353831375,0.16768329368110083,80.59461039166382,25.951402354089467,28131.228282480002,26597088340.66206
-1.64470363785289,0.19306977288832497,88.73254192208378,22.986392153722417,27848.11903047705,25535347125.162643
-1.5037290403226422,0.22229964825261944,95.89402268504926,21.18016852125735,27531.463957944354,24343242704.404064
-1.3627544427923943,0.2559547922699536,101.53768091455564,20.278672479823804,27188.35156203761,23011786835.478233
-1.2217798452621471,0.29470517025518095,105.2333167513147,20.049606725698414,26821.419959718864,21534095616.086273
-1.0808052477318992,0.3393221771895328,107.2033933199423,20.235290230790664,26431.812840188755,19904155644.56916
-0.9398306502016512,0.3906939937054617,107.5971324145152,20.30262369121945,26041.944586623627,18124259021.33963
-0.7988560526714035,0.44984326689694465,107.75034103947115,20.39103919824514,25626.821895042463,16199534121.12138
-0.6578814551411561,0.517947467923121,107.76710849855311,20.399177965984116,25214.204119327016,14136681296.313353
-0.5169068576109083,0.5963623316594643,107.76710849855311,20.399177965984116,24834.492774309394,11957732866.72196
-0.37593226008066033,0.6866488450043002,107.76710849855311,20.399177965984116,24528.158978783373,9703230633.75779
-0.23495766255041314,0.7906043210907697,107.76710849855311,20.399177965984116,24394.194375147592,7428596035.714619
-0.09398306502016521,0.9102981779915218,107.76710849855311,20.399177965984116,24523.900640057018,5221392962.65612
0.04699153251008206,1.0481131341546852,107.76710849855311,20.399177965984116,25081.813706932553,3202451297.658594
0.1879661300403304,1.2067926406393288,107.76710849855311,20.399177965984116,25938.29054155134,1535878803.1779003
0.32894072757057785,1.3894954943731375,107.76710849855311,20.399177965984116,25178.639575540037,447613724.0443901
0.4699153251008252,1.5998587196060574,107.76710849855311,20.399177965984116,15844.436145664165,51929897.17784274
0.6108899226310736,1.8420699693267164,107.76710849855311,20.399177965984116,6934.530522175352,452338.2405145978
0.7518645201613209,2.1209508879201904,107.76710849855311,20.399177965984116,3166.9009768904493,17261.85113222069
0.8928391176915682,2.44205309454865,107.76710849855311,20.399177965984116,1553.336995266247,5330.497247963827
1.0338137152218165,2.8117686979742307,107.76710849855311,20.399177965984116,740.2904558444193,1914.9405687847332
1.174788312752064,3.2374575428176433,107.76710849855311,20.399177965984116,347.1930663045002,671.051123968514
1.3157629102823112,3.727593720314938,107.76710849855311,20.399177965984116,180.04322502808338,212.25493908434547
1.4567375078125597,4.291934260128778,107.76710849855311,20.399177965984116,124.43106108144188,66.23123180033089
1.597712105342807,4.941713361323833,107.76710849855311,20.399177965984116,111.68711947107505,31.37711470014724
1.7386867028730542,5.689866029018293,107.76710849855311,20.399177965984116,108.64231625436,23.09196716462142
1.8796613004033027,6.551285568595509,107.76710849855311,20.399177965984116,107.76710849855311,20.399177965984116
2.02063589793355,7.543120063354615,107.76710849855311,20.399177965984116,107.76710849855311,20.399177965984116
2.161610495463797,8.68511373751352,107.76710849855311,20.399177965984116,107.76710849855311,20.399177965984116
2.302585092994046,10.0,107.76710849855311,20.399177965984116,107.76710849855311,20.399177965984116
